fecha_de_ocurrencia,estado_del_evento,fecha_de_conclusion,tipo_de_evento,causa_probable,conocido_atendido,autoridad_ambiental,municipio,area_de_incidencia,barrio_vereda_corregimiento,familias_afectadas,viviendas_destruidas,viviendas_averiadas,acueductos_destruidos,vias_afectadas,puentes_obstruidos_afectados,establecimientos_educativos,afectacion_hectareas,epicentro_sismo,magnitud_richter,localizacion_lat_long_profu,heridos,desaparecidos,fallecidos,fecha_de_reporte,alertas,albergues,observaciones
2024-01-22T00:00:00.000,ATENDIDO,2024-01-22T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD SAN VICENTE DE CHUCURI,CAS,SAN VICENTE,URBANO Y RURAL,TODA LA JURISDICCION,500,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-01-22T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-01-22T00:00:00.000,ATENDIDO,2024-01-22T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD DE BARBOSA,CAS,BARBOSA,URBANO Y RURAL,TODA LA JURISDICCION,600,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-01-22T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-01-22T00:00:00.000,ATENDIDO,2024-01-22T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD DE ENCISO,CAS,ENCISO,URBANO Y RURAL,TODA LA JURISDICCION,300,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-01-22T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-01-22T00:00:00.000,ATENDIDO,2024-01-22T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD DE GUADALUPE,CAS,GUADALUPE,URBANO Y RURAL,TODA LA JURISDICCION,180,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-01-22T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-01-22T00:00:00.000,ATENDIDO,2024-01-22T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD DE SABANA DE TORRES,CAS,SABANA DE TORRES,URBANO Y RURAL,TODA LA JURISDICCION,500,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-01-22T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-01-22T00:00:00.000,ATENDIDO,2024-01-22T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD DE GUAVATA,CAS,GUAVATA,URBANO Y RURAL,TODA LA JURISDICCION,250,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-01-22T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-01-22T00:00:00.000,ATENDIDO,2024-01-25T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD DE TONA,CDMB,TONA,RURAL,VEREDA UCATA CERCA AL CERRO DEL PICACHO,0,0,0,0,0,0,0,330,N/A,N/A,N/A,0,0,0,2024-01-22T00:00:00.000,N/A,N/A,"el CMGRD  reporta la atencion de un incendiio forestal en la vereda UCATA cerca al peaje del Picacho en el paramo de Santurban, se atendio con bomberos del munipio y desde la OGRD se articulo apoyo asi: atiende 7 bomberos de Tona apoyo: *Bucaramanga 1 maquina CI 5 Bomberos, 1 dron, Bomberos Piedecuesta: 2 maquia CI,6 bomberos Bomberos Vetas camioneta AR 6 bomberos Bomberos Matanza camioneta AR 4 bombero *Bomberos lebrija 3 bomberos 1 maquina EJERCOL 75 soldado PONAL 20 unidades Brigada acueducto metropolitano 30 brigadistas y 1 carrotanque  defensa civil 50 Alcaldia 50 personas se coordino el apoyo aereo con la UNGRD  asi: Helicóptero civil 1 Helicoptero ejer. 1 Avión. Ponal 1 SE ARTICULO CON LA cdmb LAS ACCIONES DE RECUPERACION,AFECTACION APX. 330 HECTAREAS DE VEGETACION NATIVA DE PARAMO"
2024-01-26T00:00:00.000,ATENDIDO,2024-01-26T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD DE SUCRE,CAS,SUCRE,RURAL,VEREDA LA SELVA,0,0,0,0,0,0,0,6,N/A,N/A,N/A,0,0,0,2024-01-26T00:00:00.000,N/A,N/A,"el CMGRD  reporta la atencion de un incendio forestal en la vereda la selva, atendico por funcionarios de la alcaldia y apoyo de la comunidad, afectacion de 6 hestareas de bosques"
2024-01-26T00:00:00.000,ATENDIDO,2024-01-26T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD DE SUAITA,CAS,SUAITA,RURAL,CORREGIMIENTO BADO REAL,0,0,0,0,0,0,0,10,N/A,N/A,N/A,0,0,0,2024-01-26T00:00:00.000,N/A,N/A,"el CMGRD  reporta la atencion de un incendio forestal en el corregimiento Bado Real, atendido por defensa civil y apoyo de la comunidad,afectacion de 10 hectareas de bosques"
2024-01-28T00:00:00.000,ATENDIDO,2024-01-28T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD DE AGUADA,CAS,AGUADA,RURAL,VEREDA SAN ISIDRO LIMITES CON EL MUNICIPIO DE LA PAZA,0,0,0,0,0,0,0,250,N/A,N/A,N/A,0,0,0,2024-01-26T00:00:00.000,N/A,N/A,"el CMGRD  reporta la atencion de un incendio forestal en la vereda san Isidro, limites con el municipio de la Paz, atendido por bomberos de Barbosa, Velez, ejercio batallon de atencion de desastres y comunidad, mas de 100 hombres atendieron la emergencia. afectacion de unas 250 hectareas de vegetacion nativa."
2024-01-28T00:00:00.000,ATENDIDO,2024-01-28T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE CONCEPCION,CAS,CONCEPCION,RURAL,VEREDA TABETA,0,0,0,0,0,0,0,40,N/A,N/A,N/A,0,0,0,2024-01-28T00:00:00.000,N/A,N/A,"el CMGRD  reporta la atencion de un incendio forestal en la vereda Tabeta atendido por bomberos y defensa civil y apoyo de la comunidad,afectacion de 40 hectareas de bosques"
2024-01-29T00:00:00.000,ATENDIDO,2024-01-29T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD DE RIONEGRO,CDMB,RIONEGRO,RURAL,VEREDA VILLA PAZA LIMITES CON MATANZA,0,0,0,0,0,0,0,15,N/A,N/A,N/A,0,0,0,29//01/2024,N/A,N/A,"el CMGRD  reporta la atencion de un incendio forestal en la vereda Villa Paz limiites con Matanza atendido por bomberos  y apoyo de la comunidad,afectacion de 15  hectareas de bosques"
2024-01-30T00:00:00.000,ATENDIDO,2024-01-30T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD DE SABANA DE TORRES,CAS,SABANA DE TORRES,RURAL,VEREDA LA FLECHA,0,0,0,0,0,0,0,10,N/A,N/A,N/A,0,0,0,2024-01-30T00:00:00.000,N/A,N/A,"el CMGRD  reporta la atencion de un incendio forestal en la vereda la Flecha atendido por bomberos  y apoyo de la comunidad,afectacion de 10  hectareas de bosques"
2024-01-30T00:00:00.000,ATENDIDO,2024-01-30T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD DE SAN JOAQUIN,CAS,SAN JOAQUIN,RURAL,VEREDA LA AURORA,0,0,0,0,0,0,0,20,N/A,N/A,N/A,0,0,0,2024-01-30T00:00:00.000,N/A,N/A,"el CMGRD  reporta la atencion de un incendio forestal en la vereda la Aurora, atendido por defensa civil, policia nacional y comunidad, afectacion de 20 hectareas de vegetacion nativa"
2024-02-02T00:00:00.000,ATENDIDO,2024-02-02T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD DE SUCRE,CAS,SUCRE,RURAL,VEREDA HELECHALES,0,0,0,0,0,0,0,25,N/A,N/A,N/A,0,0,0,2024-02-02T00:00:00.000,N/A,N/A,"EL CMGRD reporta incendio forestal en la vereda Helechales cerca al casco urbano, atendido por policía nacional, funcionarios de la alcaldía y comunidad, , causas en investigación, se coordina apoyo del batallón de ingenieros en atención de desastres y apoyo de un helicóptero con la UNGRD para el control por bomberos voluntarios de Vélez y la Belleza. afectación de 25 hectáreas de bosques y helechos, estado LIQUIDADO"
2024-02-02T00:00:00.000,ATENDIDO,2024-02-02T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD DE GAMBITA,CAS,GAMBITA,RURAL,VEREDA CASCAME,0,0,0,0,0,0,0,15,N/A,N/A,N/A,0,0,0,2024-02-02T00:00:00.000,N/A,N/A,"La CMGRD informa incendio forestal en la vereda San Vicente límites con la vereda Castame, atendió defensa civil, apoyo de funcionarios de la alcaldía y comunidad del sector. Se coordinó apoyo del grupo PONALSAR, afectación de 15 hectáreas de bosques estado LIQUIDADO"
2024-02-08T00:00:00.000,ATENDIDO,2024-02-08T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD DE SAN  JOAQUIN,CAS,SAN JOAQUIN,URBANO Y RURAL,TODA LA JURISDICCION,180,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-02-08T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-02-08T00:00:00.000,ATENDIDO,2024-02-08T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD DE PINCHOTE,CAS,PINCHOTE,URBANO Y RURAL,TODA LA JURISDICCION,250,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-02-08T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-02-08T00:00:00.000,ATENDIDO,2024-02-08T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD DE GALAN,CAS,GALAN,URBANO Y RURAL,TODA LA JURISDICCION,200,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-02-08T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-02-08T00:00:00.000,ATENDIDO,2024-02-08T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD DE PALMAS DEL SOCORRO,CAS,PALMAS DEL SOCORRO,URBANO Y RURAL,TODA LA JURISDICCION,250,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-02-08T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-02-08T00:00:00.000,ATENDIDO,2024-02-08T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD DEL HATO,CAS,HATO,URBANO Y RURAL,TODA LA JURISDICCION,190,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-02-08T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-02-08T00:00:00.000,ATENDIDO,2024-02-08T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD DE MOGOTES,CAS,MOGOTES,URBANO Y RURAL,TODA LA JURISDICCION,300,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-02-08T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-02-08T00:00:00.000,ATENDIDO,2024-02-08T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD DEL CARMEN,CAS,CARMEN,URBANO Y RURAL,TODA LA JURISDICCION,300,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-02-08T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-02-08T00:00:00.000,ATENDIDO,2024-02-08T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD DE SANTA HELENA DEL OPON,CAS,SANTA HELENA DEL OPON,URBANO Y RURAL,TODA LA JURISDICCION,150,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-02-08T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-02-08T00:00:00.000,ATENDIDO,2024-02-08T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD DE SIMACOTA,CAS,SIMACOTA,URBANO Y RURAL,TODA LA JURISDICCION,150,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-02-08T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-02-11T00:00:00.000,ATENDIDO,2024-02-11T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD DE ALBANIA,CAS,ALBANIA,RURAL,VEREDA UTAPA,0,0,0,0,0,0,0,4,N/A,N/A,N/A,0,0,0,2024-02-11T00:00:00.000,N/A,N/A,"El CMGRD reporta atención de incendio forestal en la vereda Utapa, atendido por la comunidad y el CMGRD afectación de 4 hectáreas de pastizales y bosques, estado LIQUIDADO"
2024-02-13T00:00:00.000,ATENDIDO,2024-02-13T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD DE CIMITARRA,CAS,CIMITARRA,RURAL,VIA NACIONAL VIA A PUERTO PARRA,0,0,0,0,0,0,0,10,N/A,N/A,N/A,0,0,0,2024-02-13T00:00:00.000,N/A,N/A,"El CMGRD reporta atención de incendio forestal en Limites con el municipio de Puerto Parra, atendido por el  ejército de Colombia batallón Rafael Reyes y bomberos voluntarios de Barrancabermeja, afectación de 10 hectáreas de bosques, estado LUIQUIDADO"
2024-02-15T00:00:00.000,ATENDIDO,2024-02-15T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD DEL PLAYON,CDMB,EL PLAYON,RURAL,VEREDA SANTA ISABEL,0,0,0,0,0,0,0,5,N/A,N/A,N/A,0,0,0,2024-02-15T00:00:00.000,N/A,N/A,"EL CMGRD reporta atencion de incendio forestal en la vereda Santa isabel atendido por la defensa civil y la comuniidad, afectacion de 5  hectareas de bosque nativo"
2024-02-16T00:00:00.000,ATENDIDO,2024-02-16T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD DEL GUACAMAYO,CAS,EL GUACAMAYO,RURAL,VEREDA CEDRALES LIMITES CON CONTRATACION,0,0,0,0,0,0,0,100,N/A,N/A,N/A,0,0,0,16/02/22024,N/A,N/A,"el alcalde del Guacamayo reporta atencion de incendio forestal en la vereda Cedrales, atiende bomberos de Contratacion, apoyo del ejercito nacional batallano de atencion de desastres y comunidad , se coordino apoyo aereonde dos aviones  de la POLICIA NACIONAL  travez de la UNGRD"
2024-02-20T00:00:00.000,ATENDIDO,2024-02-20T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD DE MOGOTES,CAS,MOGOTES,RURAL,VEREDA SAN JOSE,0,0,0,0,0,0,0,20,N/A,N/A,N/A,0,0,0,2024-02-20T00:00:00.000,N/A,N/A,"la alcaldesa municipal informa la atencion de un incendio forestal en la vereda San Jose por bomberos del municipio con apoyo de la policia nacional y la comunidad, se coordino apoyo de bomberos de valle de san Jose y paramo. Afectacion de 20 hectareas de vegetacion nativa"
2024-02-23T00:00:00.000,ATENDIDO,2024-02-23T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD DE COROMORO,CAS,COROMORO,RURAL,VEREDA EL GUADUAL,0,0,0,0,0,0,0,20,N/A,N/A,N/A,0,0,0,2024-02-23T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta atención de incendio forestal en la vereda el Guadual, atendido por el cuerpo de bomberos voluntarios y la comunidad afectación de 20 hectáreas de bosque nativo, estado LIQUIDADO"
2024-02-26T00:00:00.000,ATENDIDO,2024-02-26T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE SURATA Y EJERCITO,CDMB,SURATA,RURAL,VEREDA SANTA ROSA,0,0,0,0,0,0,0,10,N/A,N/A,N/A,0,0,0,2024-02-26T00:00:00.000,N/A,N/A,"El comandante de bomberos reportó la atención de un incendio forestal en la vereda Santa Rosa del corregimiento Cachiri, atendido por bomberos Surata y comunidad, 5 hectáreas de pastizales y bosques afectadas"
2024-02-26T00:00:00.000,ATENDIDO,2024-02-26T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD DEL PLAYON,CDMB,EL PLAYON,URBANO Y RURAL,TODA LA JURISDICCION,500,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-02-26T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-02-26T00:00:00.000,ATENDIDO,2024-02-26T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD CIMITARRA,CAS,CIMITARRA,URBANO Y RURAL,TODA LA JURISDICCION,600,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-02-26T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-02-26T00:00:00.000,ATENDIDO,2024-02-26T00:00:00.000,DESABASTECIMIENTO,FENOMENO DEL NIÑO,CMGRD DE CONTRATACION,CAS,CONTRATACION,URBANO Y RURAL,TODA LA JURISDICCION,400,0,0,1,0,0,0,0,N/A,N/A,N/A,0,0,0,2024-02-26T00:00:00.000,N/A,N/A,"el CMGRD reporta: desde los primeros dias de enero la temporada seca asociada al Fenomeno del Nño a causado disminucion considerable en las fuentes de agua del municipio y se presenta desabasteccimiento de agua, se activo el plan de contingencia y se declaro calamidad publica para gestionar apoyos con carrotanques ante la OGRD Y UNGRD"
2024-02-27T00:00:00.000,ATENDIDO,2024-02-27T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE MALAGA,CAS,SAN JOSE DE MIRANDA,RURAL,SECTOR LA VATICOLA,0,0,0,0,0,0,0,4,N/A,N/A,N/A,0,0,0,2024-02-27T00:00:00.000,N/A,N/A,"el comandante de bomberos de Malaga reporta laa atencion de un incendio forestal en el sector la vaticola de San Jose de Miranda, afectacion de 4 hectareas de bosque nativo"
2024-02-27T00:00:00.000,ATENDIDO,2024-02-27T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE BARICHARA,CAS,BARICHARA,RURAL,VEREDA EL CORRO,0,0,0,0,0,0,0,5,N/A,N/A,N/A,0,0,0,2024-02-27T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta atención de incendio forestal en la vereda el Choro - Guayabal, atendido por bomberos de Barichara y el ejército de Colombia, afectación de 5 hectáreas de pastizales y rastrojos"
2024-02-28T00:00:00.000,ATENDIDO,2024-02-28T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE VELEZ,CAS,BOLIVAR,RURAL,VEREDA GAVILANES,0,0,0,0,0,0,0,10,N/A,N/A,N/A,0,0,0,2024-02-28T00:00:00.000,N/A,N/A,"El comandante de bomberos de Vélez reportó la atención de un incendio forestal la vereda Gavilanes del municipio de Bolivar atendido por 4 máquinas y 10 unidades apoyados por la policía nacional, y comunidad afectación de 10 hectáreas de bosques, estado LIQUIDADO"
2024-02-28T00:00:00.000,ATENDIDO,2024-02-28T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS VALLE DE SAN JOSE,CAS,VALLE DE SAN JOSE,RURAL,VEREDA EL GUACAL,0,0,0,0,0,0,0,4,N/A,N/A,N/A,0,0,0,2024-02-28T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta atención de incendio forestal en la vereda el Guacal parte alta, atendido por 4 unidades de bomberos, afectación de 4 hectáreas de bosques, estado LIQUIDADO"
2024-02-28T00:00:00.000,ATENDIDO,2024-02-28T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE SABANA,CAS,SABANA DE TORRES,RURAL,VEREDA EL DIAMANTE,0,0,0,0,0,0,0,6,N/A,N/A,N/A,0,0,0,2024-02-28T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta la atención de 1 incendio forestal en la vereda el Diamante cerca a la sub estación eléctrica, afectación de 1 hectárea de vegetación nativa, estado LIQUIDADO"
2024-02-29T00:00:00.000,ATENDIDO,2024-02-29T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE MALAGA,CAS,SAN JOSE DE MIRANDA,RURAL,SECTOR LA VIRGEN VIA NACIONAL,0,0,0,0,0,0,0,5,N/A,N/A,N/A,0,0,0,2024-02-29T00:00:00.000,N/A,N/A,"El comandante de bomberos de Málaga reportó la atención de un incendio forestal el sector la virgen vía Nacional del municipio de San José de Miranda atendidopor 1 máquinas y 4 unidades apoyados por la policía nacional, comunidad afectación de 5 hectáreas de y pastizales, estado LIQUIDADO"
